GeneID	Normal 6	Tumor 6	Normal 10	Tumor 10	Normal 9	Tumor 9	Normal 5	Tumor 5	Normal 8	Tumor 8	Normal 3	Tumor 3	Normal 2	Tumor 2	Normal 1	Tumor 1	Normal 4	Tumor 4	Normal 7	Tumor 7
LOC730792	0	0	0	0	0	0.317149215	0	0	0	0	0.075548167	0.120246561	0	0	0	0	0	0.081582245	0	0.065181307
MRPS6P1	0	0	0	0	0	0	0	0	0	0.208239945	0	0	0	0	0	0	0	0	0	0
DDX3YP1	0	0	0	0	0	0	0.005433801	0	0	0	0	0	0	0	0.004639172	0.016312631	0.005973554	0	0	0
LOC101928469	0.041089449	0.177729782	0.051767629	0.160905954	0.08070681	0	0	0	0	0	0.105463214	0.251791458	0	0.480438511	0.194178052	0	0.125015079	0.170829937	0.078841375	0.045495678
LOC101059948	0	0.470965859	0	0.341107541	0	2.111749653	0.120537607	0.12926384	0	0.154063699	0.447146877	0.355851613	0	0.727493274	0.308731262	0.120620636	0	0.241430385	0.167137305	0
RP11-15I11.3	0	0	0	0.380555352	0	2.87951351	0.134477331	0.14421272	0	1.375044717	0	0.19850226	0.942664523	0	0.344434877	0.269139923	0.887011752	1.077403623	0	0.538004442
LOC101928467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPI1	95.09580622	156.4150302	71.20114442	128.7289358	227.6586707	212.9961396	123.8176823	185.1278771	126.7025832	333.5836703	88.5022609	82.54194704	218.3329902	86.04611543	117.3682372	82.68885147	146.2601135	130.706836	129.0736184	170.8152627
LOC101059949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928462	1.509346566	0.148376864	0.921983123	0.716435049	0.359347717	0.49281671	0.253167568	0.95023408	0.733139915	0.64716619	1.819606234	0.9342529	0.887332027	1.909960998	0.324217248	0.506683911	0.34789415	0.443695969	0.526562778	0.253212336
FAM60CP	0.107814578	0.582931328	0.33958262	0.281467355	0.847066191	0.145210458	0.596774872	0.159994489	0.370324582	0.381380327	0.069181215	0.220225149	0.522912018	0.270133352	0.318439792	0.5225377	0.246020241	0.522947325	0.31030775	0.537192359
LOC101928465	1.802162145	6.575166437	1.181399229	1.090144716	0.748241802	8.880178026	1.135402448	0.913199316	1.409132514	0.777429129	1.617066551	2.124890348	1.350185647	0.881050316	1.782936231	2.698438278	0.802404477	2.51780939	1.321327532	1.58984451
LOC101928466	0.330298997	1.473333659	0.468152919	0.269468385	0.405477855	0.111216102	1.028401784	0.61269566	0.094543366	0	0.582841738	0.506008652	1.001240497	1.517222968	0.243891748	0.171518362	0.439660449	0.514958451	0.871432652	0.137144485
LOC101059944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117739043	0	0	0	0	0	0
CDYL2	3.986632085	1.285003808	3.839440172	3.702755922	2.371719041	0.722805188	2.493123109	3.157136339	3.862240279	2.915359233	4.575056461	4.423954888	2.850759169	3.329550614	3.170156428	4.166914328	2.59498541	5.81700383	3.236304445	2.992276761
LOC101928464	1.855811361	2.42682589	1.631227693	1.126719774	1.610641342	1.743841606	2.269457311	2.305660767	2.075383989	1.145005137	1.938537064	1.939445043	1.186162458	0.865079616	2.957353236	1.852674669	0.984824226	1.495263714	1.242168487	2.24596537
GJD2	0	0	0.098528534	0	0	0	0	0.058027198	0	0	0.100363259	0	0	0	0.046197014	0	0	0	0	0
LOC100506098	0.532376334	0.671638269	1.117880676	1.216122538	1.829939191	1.673077019	2.148713873	3.620993294	0.304770231	1.804746192	1.48030612	1.540550149	1.506213966	0.963363765	0.471726028	0.614341129	1.349800492	3.012631326	2.213271636	4.961336612
GJD4	0	0.381303498	0.034173188	0	0	0	0	0.040251778	0	0	0.104428606	0.055404745	0	0	0.128182094	0	0	0	0	0.060065812
LOC100506099	0.090034233	0.681515302	0.340296029	0.235048894	0	0	0	0	0	0	0	0	0	0.451168098	0	0.249350223	0	2.620229767	0.34551073	0.099689058
GJD3	0.774000378	0.515941817	0.828205213	0.595123795	1.041281578	0.142803457	0.997700692	0.534964256	1.456744399	0.187529293	0.653130915	0.498121827	0.668517529	0.974070658	1.027169226	0.646015719	0.919380439	1.630999034	0.874803764	0.140876769
LOC101059914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059915	0.024873067	0.053793431	0.031336992	0.032467578	0	0.067000763	0.344193284	0	0	0	0.031920526	0.101612881	0	0	0	0.309987335	0.113514853	0.103410113	0.143177401	0
LOC101928478	0	6.147546195	0.275477738	0.570833028	0	0	0	0	0	0	0.280607479	0	0	0	0	0	0	0	0	0
FAM86LP	0.004963666	0.005367505	0	0	0	0.013370664	0.006868717	0.007365973	0	0	0.012740113	0.030416781	0	0	0.005864249	0	0.02265301	0.006878837	0.009524155	0.005495945
LOC101928479	1.566176891	0.384908975	0.986594689	2.509010287	1.398292405	0.958823209	2.462811582	2.852393449	2.608266162	0.75547515	1.187687468	1.890387803	1.611298661	1.664775307	1.177486673	1.577285132	2.382554822	1.578521587	0.956180859	2.28589329
MIR3116-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-83P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3116-1	0.57913912	1.252514609	0	0.755968064	0	0	1.602824402	0.859429858	0	1.024315406	0	1.182966172	0.936295168	0	0	0.801964231	0.881018429	0	3.333711643	0.641243132
LOC101928472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928473	0	0	0	0	0	0	0	0	0	1.930373685	0	0.148623933	0	0	0	0	0	0	0.139612146	0
SPTY2D1	7.675865866	14.84690713	9.020911039	10.41954448	13.46189308	6.804935865	13.26956352	12.46667908	11.55246071	12.24105143	7.865230902	10.68671917	10.54875138	7.403227338	10.18113216	12.17128274	12.07489995	9.560289565	10.79880713	9.740319898
LOC101928477	0.05536989	0	0	0	0	0	0	0	0.126790716	0.195863928	0	0	0	0.369950068	0.065415926	0	0	0	0	0
LOC101928474	0.068224402	0.012295845	0.100280036	0.089055405	0.134004568	0	0.29896141	0.033747843	0	0	0.773401563	0.510976102	0.937537268	0.056979574	2.377779536	0.204693444	1.055165081	0.141821935	0	0
LOC646903	0.10910462	0.542713815	0.109966673	0.854505653	0.257160497	0.293895912	0.39254508	0.259054214	0.399739366	0.270160581	0.196025184	0.624008632	0.529168858	0.83832117	0.154680021	0.211516024	0.199171172	0.604805242	0.209347133	0.265769811
LOC101928475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A9	3.544137194	7.311744964	2.489798031	4.263844265	2.053102507	7.303134215	1.695060105	1.429981235	3.739939572	4.621910978	8.719364097	11.70974213	1.821921923	3.137314746	3.338156769	15.06250197	11.25514474	18.15254707	8.116605354	16.74563428
SLC17A5	7.17074217	19.58668866	7.884160506	12.37050208	10.42778129	10.61241006	10.13894248	10.12431496	7.096157989	9.942290118	7.64561005	10.42721023	5.786765986	5.417051938	5.122793058	15.68460425	9.172666092	9.105200524	10.07152159	9.46911943
COX6CP1	3.816718377	10.14122516	3.984263263	4.412699083	5.997357959	8.224897714	5.885179676	5.178447592	5.743329085	6.750577358	1.959254254	5.345923464	6.523094579	5.464529634	7.472396344	8.305329314	5.64031137	4.684855258	6.067977257	9.176466598
SLC17A6	0	0	0	0.014252646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012089679
COX6CP2	0	0	0	0.286880189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A7	0.763233747	0.015572258	0.145144184	0.150380744	0.537421658	0.0775822	0.199275883	0.085480927	0.296782301	0.050940417	0.702273018	0.205906074	0.30265993	0.192433705	0.306241494	0.059823945	0.679118373	0.039913894	0.359210417	0
SLC17A8	0	0.01163521	0	0.014045101	0.021134121	0	0	0	0	0.133215009	0.027616905	0.087913128	0.017395391	0.017972719	0	0	0	0	0	1.000744993
SLC17A1	0.046481882	0	0.087842142	0	0.182596969	0	1.125627766	0.689781014	0	0	0.059651915	0	0.112721002	0.038820682	0.082372983	0.096548839	0.459620244	0	0	0.154399105
COX6CP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP6	0	0	0	0.551149131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A2	0	0	0	0	0	0	0.093651011	0	0	0	0	0	0.027353274	0	0.039977834	0	0	0	0	0.449604343
SLC17A3	0.071111109	0	0.089591211	0	0.093116375	0	1.410450013	0.738691371	0.054278769	0	0	0.096835726	0.076643631	0.039593661	0.028004384	0	0.180296913	0.032849488	0.045482054	0
COX6CP3	0	0	0.127644531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A4	0.91503981	0.06262573	5.516106662	1.164190819	24.36588761	6.708134482	27.53652323	25.02659746	2.466661982	7.354584615	0.698636782	8.25710388	35.39195734	2.050823203	5.076877	3.223896209	26.76533988	6.789935947	8.267604874	4.347628434
COX6CP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX3YP3	0	0	0	0.028167994	0	0	0	0	0	0.076333676	0	0	0	0	0	0	0	0	0	0
LOC101059925	0	0	0	0	0.185004841	0.253719372	0	0	0	0	0	0	0.152276577	0	0	0.130429347	0	0	0.18072869	0.312870275
LOC101059926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX3YP2	0.386092747	3.340038958	7.782866542	2.519893548	6.825178603	3.12006255	4.808473207	4.01067267	1.768216475	2.048630812	1.981948319	7.886441147	9.987148456	7.094042525	2.28071743	1.069285641	2.936728098	3.210371606	4.444948857	5.984935897
LOC101059923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128590461	0	0	0
LOC101928489	0.448463518	0.090928137	0.141252156	0.182935372	0.385376337	0	0.349078173	0.665510106	0.898563899	0	0.143882448	0.057252777	0.135943445	0.234092015	0.099343218	0.232879083	0.127917653	0	0	0.062069316
LOC101059924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM86KP	0	0.089899206	0	0.108519179	0	0.111971207	0.172564024	0	0	0.073520213	0	0	0.067202563	0	0.049109531	0.057560963	0.126470153	0.345636516	0.159518048	0.09205042
TPK1	2.951971113	0.950041832	4.427522479	2.683547151	2.0017539	3.45522302	5.932881797	6.597066749	5.311174209	17.34154643	3.089328422	2.189384707	1.903301124	2.259971727	2.90630167	6.082959523	2.379002614	3.944847767	4.821284216	7.860026514
RNU6-82P	9.612626897	7.362912984	16.14762965	5.751009387	7.080325467	19.42020241	10.53070612	14.26492923	12.84022618	10.62607571	2.570049806	23.72565799	30.43396816	22.74674298	1.419586737	17.74814298	4.265117256	3.330385498	10.75926873	26.16511695
PBDC1	9.46783419	12.6037558	10.52762957	11.56283203	20.92102864	28.78812525	13.00232616	18.68019341	14.86411598	41.86407065	13.4851266	20.29158209	13.27737064	17.79150247	12.20250624	19.86455334	21.3317048	17.9418132	14.93242442	18.5837089
KIAA0196	17.41615633	26.92034521	19.55746464	19.91393359	18.58930066	27.95998444	18.02196367	18.04431369	20.23495831	40.6834672	17.14925265	22.2525989	19.59162803	24.3486376	13.454043	17.67824849	16.16582112	24.34981325	16.89635384	16.69818049
SYVN1	14.48586499	18.02886144	14.15266879	15.48384589	17.25954764	8.025007821	19.51602263	19.26591805	15.83444619	10.15169733	17.60811929	18.33974788	18.29358339	13.87879006	20.56922033	27.98844937	28.606129	27.83994127	18.74858451	13.01298243
LOC101928484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928482	1.043063262	1.275046618	0.914177975	0.591974992	0.890764051	0.366483538	1.129609579	1.076788309	1.765409782	0.160421884	0.523800627	0.46317194	1.099775276	1.060523529	0.642945104	0.313996577	1.17282665	0.565636902	0.435087587	0.150641244
LOC101928487	1.276284645	1.452759892	1.015554294	1.841339141	1.187452704	1.085664398	1.022491429	1.495246305	1.07672743	1.663308402	2.413752106	0.960464698	1.303181989	1.458635418	1.428486967	1.767338102	1.634993449	3.165084233	1.031116663	1.115642439
LOC101928485	0.754116758	0.589915155	0.404295295	1.82213493	0.913941925	1.080515859	1.021342992	1.02385092	0.95527382	1.277038675	0.473597347	0.622707015	0.959781419	2.653294078	1.611274351	2.132966641	0.878709508	1.289677549	0.923604124	1.883156543
AGMAT	0.44840131	2.512574488	1.746148046	2.270301048	2.3486347	8.235421917	0.695709133	1.048537125	1.711312869	16.24614898	1.22065143	2.414691254	0.988542457	3.109445572	0.321064851	4.233577821	2.397800316	2.222016873	4.145471485	7.958815357
LOC101059920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0195	8.008103424	10.43227304	5.089078123	6.654843319	6.948008501	8.451121108	13.33917168	11.08073108	5.962876421	7.463405004	7.519088979	8.250885947	10.56279406	11.96145933	5.439410893	7.34214105	10.18975854	10.84793026	7.269004486	9.544242119
TRNAD10	0	0	0	0	0	0	0	0	1.363000199	0	0	0	1.924606734	0	0	0	0	0	0	1.318110882
TRNAD11	0	0	0	0	0	0	0	0	6.815000997	0	0	0	0	0.994240808	0	0	0	0	0	0.659055441
TRNAD14	0	0	0	0	0	0	0	0	0	2.105537223	0	0	0	0	0	0	0	0	1.142104915	0
LOC101928491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRNAD15	0	0	0	0	0	0	0.823673651	1.766605819	0	0	0	0	0	0.994240808	0	0	2.716473491	0	2.284209829	0
TRNAD12	0	0	0	1.553934354	0	0	0.823673651	0.88330291	0	0	0.763875914	0	0	0	2.109663623	0	2.716473491	0	0	0.659055441
TRNAD13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659055441
TRNAD18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCYOX1L	2.923165549	1.035497182	3.513502031	3.070101586	2.87080229	2.941493701	3.324399809	2.916873269	3.154509282	2.882217164	2.738095399	2.710944822	3.476514241	3.030661124	1.706917177	4.001333098	2.683462641	3.515551973	2.901152429	3.645860597
TRNAD16	4.166584228	1.287306682	6.749204579	2.330901532	14.0295338	4.810096431	3.294694605	4.416514548	17.71900259	5.263843059	11.45813872	4.863305374	4.811516834	0.994240808	9.1418757	1.648482031	38.03062887	6.599097191	11.42104915	3.295277205
TRNAD17	0.595226318	0.643653341	0	0.776967177	0	0	3.294694605	0.88330291	0	0	0	0	0	0.994240808	0	0	0	0	0	0
TPMT	4.312002596	2.837620021	4.851120584	5.473673997	12.19921923	8.986740163	8.649333651	10.64529488	7.820685452	5.877364213	7.039880428	11.66295449	9.827930263	7.114481305	5.063192695	12.39861377	8.766268914	12.9565659	11.76543771	21.37529721
TMEM179B	8.797300738	16.6478207	7.312039174	12.4004626	14.51951751	22.54539852	13.61086951	13.73495102	10.70193172	9.886870441	12.4267312	11.79256228	22.12406087	13.72520027	10.39343903	17.17335236	14.07996809	16.76349422	10.84307731	8.793669177
LOC101928498	1.107849801	1.51324214	1.150884772	1.167036413	1.297970474	2.303610808	1.26408691	1.297914479	0.578579676	1.237540246	0.947829706	1.111612657	1.571107538	0.876555162	0.849606031	0.80741977	1.034847044	0.91579308	1.379849203	1.420331726
IPO7	34.1493797	60.24894645	45.72716901	42.25436614	46.33008835	59.69739834	41.45185538	49.29035655	43.26733191	46.44423387	34.8007655	34.32588793	46.35840522	43.73503463	44.85897146	51.40963728	36.31440724	35.87299926	44.28976617	45.72005536
LOC101928499	0.498329011	0.359248376	0.837110645	0.04336561	4.371994253	0	4.919055666	2.218528238	1.065042016	5.112048515	1.321682978	2.985843299	6.122934911	0.832387654	1.059738006	0.460041497	3.436654835	2.117849796	2.486070233	2.72205224
LOC646927	0	0	0	0	0	0	0	0	0	0	0.241223973	0	0	0	0	0	0	0	0	0
IPO4	6.239024149	5.863290765	4.817664263	7.55675701	9.161828147	17.38012744	6.40554161	9.363986867	8.376803435	13.90352536	5.287203015	5.513537363	6.411811384	8.958054753	6.210103748	7.377184778	12.80494576	8.892374612	5.065645445	4.011135214
LOC100293612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPO5	25.3414814	15.76029365	28.33821995	30.31782683	30.82896568	19.84817678	24.34431305	27.96922421	26.54419342	23.49555062	21.32819977	19.90450551	21.59055372	18.96222351	20.95918529	16.03242346	23.83417215	17.21758527	26.909931	31.58001096
EDC3	7.446399731	14.2366185	6.196861221	7.795258797	7.075105271	6.241658677	6.76266634	6.502012472	6.463615593	6.259173816	5.609391085	6.023853301	4.665598629	6.562135943	4.765797007	5.556790251	7.0819245	5.619531031	7.113666001	8.303223919
EDC4	9.513723336	12.53217538	7.115353487	7.965084428	7.6461105	8.20645843	9.467025195	9.253474671	8.546869677	9.469009222	8.208133293	7.642192606	7.445599777	5.892287244	8.02996472	9.103485884	11.36955107	11.90059597	6.631852608	5.119015531
NPEPPS	29.64087141	32.03106213	32.57786142	36.91193963	28.30480269	34.5608588	42.11043406	52.20912593	28.99524554	34.50188905	28.31710373	27.05472807	29.23769935	35.96589935	22.01946213	31.5259366	25.94892677	29.56590214	38.71838316	58.86934123
IPO8	19.39405819	22.81143112	24.43411716	23.79692917	24.2397562	31.60019913	16.94414368	14.9081553	21.25882206	19.59911788	16.18770483	18.66831806	18.45979288	21.48498355	11.58438771	10.22237874	15.80752595	11.86503095	20.56943568	19.67023212
IPO9	8.76196499	8.537089547	8.603225739	13.99030947	7.838154043	9.444912543	8.35852708	9.225470612	9.241084043	8.996855796	6.161861003	5.037968584	6.74286711	13.09304364	6.129408116	5.39597727	8.177974853	9.76511465	10.37258563	8.6748692
AC011609.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FECHP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-61J19.3	0	0.13017708	0	0.05237981	0	0	0	0.059548511	0	0	0	0	0	0	0	0	0	0	0	0
CCDC58P1	0	0	0	0	0	0	0	0	0	0	0.079249374	0	0	0	0	0	0	0.08557907	0	0
TMEM178B	1.055373809	0.109734421	1.00745846	0.731193964	2.511443349	2.416437911	0.842553081	0.259017409	0.632056164	0.100510585	0.937661664	1.459267989	1.1943572	0.623778283	0.609040985	1.551365548	1.451118629	3.318924615	0.319330717	0.152809975
TPM4	233.0928766	140.9389105	248.778998	331.3563793	285.0567884	109.0700732	192.2183377	238.8584648	303.2013268	108.3543685	206.0229657	152.7390463	204.9760744	308.6424185	281.5671129	134.7330228	182.8181524	123.5665356	169.7483116	195.1721052
TPM3	23.63465201	29.67025205	23.35743881	31.37113057	42.03524212	33.1252281	31.71149358	42.66132818	39.01110474	58.71539244	21.45265718	31.86393288	37.46842499	42.40264082	26.56054317	55.70053356	41.54723563	53.73630248	34.03244193	33.20770461
TMEM178A	1.0167567	0.329843705	1.28098782	0.265440744	0.948616164	1.095537977	0.844192212	0.603537931	1.280541113	0.629413263	1.696293846	1.194192423	1.109559754	0.424586822	1.081108761	0.246392332	1.005385206	0.880662436	0.926690109	0.140723582
FAM86MP	0.004082329	0.017657855	0	0	0	0.043986403	0.011298248	0	0.018696135	0	0	0	0.006599909	0	0.004823007	0	0.006210265	0.005657447	0.015666137	0.013560295
CCDC58P5	0.057680074	0.062372867	0	0	0	0	0	0	0	0	0.074022969	0.235637945	0	0	0	0	0	0	0.110675039	0
TPM2	106.8227514	15.19625791	71.28504061	37.97282955	85.34577093	19.61800938	37.13273804	22.61999639	72.90909252	29.53598028	288.8701534	54.26694507	60.86142692	45.43904187	275.9670274	50.25463362	93.09610825	33.88947566	47.78798774	15.55989198
CCDC58P2	0	0.134914237	0	0	0	0	0	0	0	0	0	0.127422848	0	0	0	0	0	0	0	0
SWAP70	27.30674402	21.86190877	24.74708346	18.76260342	16.77293273	11.76330513	16.17173119	16.79150085	24.4327907	6.988924299	18.17419626	13.75930208	15.34921509	17.29093049	22.21413132	15.22805678	14.41613654	11.58925608	17.6573943	13.15500761
IPMK	2.74621293	3.581705726	3.618357192	3.393166293	3.047014351	10.80448205	2.804224007	2.996864005	3.344273113	3.102174197	2.923478797	4.496158726	3.502137803	3.595024322	2.229026623	5.728428018	2.104790808	2.992351099	3.928557848	5.1374731
TPM1	149.7177081	107.0809026	181.6076471	129.2595585	192.4005562	50.6054391	167.3115863	198.5862327	155.6287334	86.97868405	267.7645395	143.8451618	172.9952654	155.9947165	337.4330357	117.1877326	187.8889106	124.2473595	133.5611942	101.3369537
CCDC58P3	0	0.145962332	0	0.176194132	0	0.18179892	0	0.200308061	0.154544904	0.358107118	0	0	0	0	0	0.186914498	0.102669864	0.093530511	0	0.074727546
DYRK1A	22.61353434	15.50167663	21.72054045	18.9759473	22.8480979	9.08801198	17.79135087	16.02510154	21.10371737	25.81555031	16.70868277	23.58777017	22.16515171	28.69941067	19.29861289	17.93889169	19.85585243	16.73442792	25.58176151	24.2019581
DYRK1B	2.908192642	10.05283446	2.590836057	4.54267692	3.656760938	4.949400757	4.832592938	5.16438771	3.092872684	3.056077878	5.55924686	6.437458731	4.682007523	3.739835954	2.76017319	5.846915822	5.553267783	9.460204916	5.813644779	7.464055489
RNU7-20P	0	0	0	0	0	0	0	0	0	0	0	3.183254426	0	1.301551604	0	0	3.556110751	0	0	1.725526973
EDAR	0.783088445	0.131968791	1.460672657	1.739049458	2.856511627	0.630083823	2.19542061	0.845153614	0.442473724	0	2.505890043	3.573040683	2.104553353	0.288787553	1.417790076	1.915274803	2.320670282	2.15637324	3.532015009	3.569596912
LOC729774	0	0.274219175	0	0	0	0	0	0.125439466	0	0.149505602	0	0	0	0	0	0	0	0	0	0.280781016
LOC729770	0.094065617	0.081374961	0.047404422	0.196458777	0.14780896	0.101354095	0	0.055836532	0.215399505	0.232921589	0.096574303	0.038428225	0.060830415	0.062849287	0.08890593	0.026051516	0.085858688	0	0.18049068	0.083322198
ZNF799	2.715777576	2.990451225	3.254639612	2.356119941	3.675434279	2.676406051	4.69761325	3.931858392	2.806052961	3.251053611	2.613943237	2.87513803	3.560671191	3.761826119	2.308565448	1.169479524	3.879476824	2.914516263	3.812900488	6.23403292
IPPK	2.658434109	2.369276102	2.331013624	2.720179565	3.538464557	1.888626819	2.19646307	2.962406486	2.854217186	3.031284673	1.524627592	2.50624326	2.314251042	2.260932063	2.093844741	1.645110902	3.407165114	1.754361216	3.139036821	3.590437004
